dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude,user_id
1781542073,1,-78.920688,43.837812,0.000000,4.855804,24.477829,123.154706,1,0,91.202620,user_09
1781542077,1,-78.919941,43.838501,0.000000,4.893877,24.275651,97.473110,1,0,91.146644,user_09
1781542082,1,-78.919014,43.839353,0.000000,6.086060,24.104424,120.696905,1,0,90.738316,user_09
1781542086,1,-78.918276,43.840033,0.000000,5.960218,24.032740,96.237765,1,0,90.705122,user_09
1781542090,1,-78.917541,43.840709,0.000000,4.052063,23.923562,95.738806,1,0,90.987242,user_09
1781542095,1,-78.916811,43.841383,0.000000,3.453868,23.809739,95.314194,1,0,90.781650,user_09
1781542099,1,-78.916084,43.842053,0.000000,6.217656,23.714316,94.815146,1,0,90.664783,user_09
1781542103,1,-78.915362,43.842715,0.000000,6.518243,23.238672,93.867448,1,0,90.504018,user_09
1781542108,1,-78.914495,43.843513,0.000000,4.736933,22.101490,112.980606,1,0,90.589573,user_09
1781542112,1,-78.913838,43.844117,0.000000,3.829366,20.899686,85.552925,1,0,90.389226,user_09
1781542117,1,-78.913081,43.844818,0.000000,3.757825,19.022322,99.016884,1,0,90.045095,user_09
1781542122,1,-78.912395,43.845454,0.000000,3.212165,17.317166,89.795314,1,0,89.244898,user_09
1781542128,1,-78.911656,43.846137,0.000000,4.574632,15.192781,96.546108,1,0,88.902518,user_09
1781542135,1,-78.910905,43.846820,0.000000,3.761870,12.760534,97.148290,1,0,89.155769,user_09
1781542142,1,-78.910214,43.847416,0.000000,5.921293,12.206189,86.601249,1,0,89.553863,user_09
1781542149,1,-78.909515,43.847986,0.000000,3.824720,12.086827,84.841518,1,0,89.922333,user_09
1781542156,1,-78.908801,43.848538,0.000000,3.324084,11.954152,84.184565,1,0,91.323307,user_09
1781542163,1,-78.908081,43.849073,0.000000,2.364198,11.929745,83.153032,1,0,91.321034,user_09
1781542170,1,-78.907245,43.849664,0.000000,2.961270,11.868455,94.180972,1,0,90.043775,user_09
1781542177,1,-78.906495,43.850167,0.000000,3.335030,11.777738,82.413697,1,0,88.210140,user_09
1781542184,1,-78.905735,43.850651,0.000000,2.733053,11.727867,81.602714,1,0,86.286038,user_09
1781542192,1,-78.904886,43.851171,0.000000,2.927411,10.669192,89.661382,1,0,82.851149,user_09
1781542202,1,-78.903947,43.851693,0.000000,3.748325,8.207348,95.469554,1,0,80.501616,user_09
1781542335,1,-78.903096,43.852141,0.000000,3.549750,2.458851,84.858567,1,0,86.616856,user_09
1781542353,1,-78.902162,43.852607,0.000000,3.229456,7.940538,91.489771,1,0,89.846351,user_09
1781542362,1,-78.901178,43.852874,0.000000,23.042983,10.077846,84.824591,1,0,91.168076,user_09
1781542370,1,-78.900190,43.853164,0.000000,44.538388,11.601177,86.051188,1,0,92.525446,user_09
1781542376,1,-78.899709,43.853883,0.000000,3.931025,12.601923,88.829143,1,0,93.081595,user_09
1781542383,1,-78.898627,43.854433,0.000000,4.547160,13.884254,106.623636,1,0,93.393742,user_09
1781542389,1,-78.897744,43.854871,0.000000,3.942829,14.692463,86.328650,1,0,94.013323,user_09
1781542395,1,-78.896813,43.855334,0.000000,2.186548,15.600770,91.096105,1,0,94.050972,user_09
1781542401,1,-78.895724,43.855602,0.000000,27.200984,16.405149,92.844582,1,0,94.058303,user_09
1781542407,1,-78.894799,43.856334,0.000000,2.347289,17.145628,110.426867,1,0,93.999790,user_09
1781542412,1,-78.893906,43.856780,0.000000,2.123644,17.738733,87.497147,1,0,93.415484,user_09
1781542417,1,-78.892980,43.857241,0.000000,2.257973,18.319362,90.637399,1,0,93.500421,user_09
1781542422,1,-78.892029,43.857718,0.000000,2.753831,18.849912,93.308125,1,0,93.339445,user_09
1781542427,1,-78.891051,43.858207,0.000000,2.295854,19.390112,95.860012,1,0,93.996805,user_09
1781542433,1,-78.889847,43.858811,0.000000,2.827766,19.970463,118.137806,1,0,94.281053,user_09
1781542438,1,-78.888815,43.859327,0.000000,2.557036,20.420232,101.152908,1,0,94.612536,user_09
1781542442,1,-78.887969,43.859749,0.000000,2.318403,20.859188,82.853950,1,0,94.755993,user_09
1781542446,1,-78.887103,43.860180,0.000000,4.261479,21.286240,84.751333,1,0,94.874162,user_09
1781542451,1,-78.886000,43.860728,0.000000,2.208972,21.796288,107.885634,1,0,94.784233,user_09
1781542455,1,-78.885100,43.861175,0.000000,2.606272,22.204650,88.020940,1,0,94.263575,user_09
1781542459,1,-78.884179,43.861631,0.000000,2.742067,22.586197,89.985212,1,0,94.899077,user_09
1781542463,1,-78.883240,43.862094,0.000000,2.029513,23.018004,91.624448,1,0,95.634914,user_09
1781542467,1,-78.882284,43.862563,0.000000,3.169590,23.364931,93.134908,1,0,96.104552,user_09
1781542472,1,-78.881310,43.863042,0.000000,3.174154,23.890948,94.961258,1,0,96.332625,user_09
1781542476,1,-78.880323,43.863532,0.000000,3.102605,24.307288,96.516493,1,0,96.002258,user_09
1781542480,1,-78.879321,43.864029,0.000000,4.134103,24.568186,97.955314,1,0,96.133898,user_09
1781542485,1,-78.878051,43.864668,0.000000,3.049148,25.155305,124.725783,1,0,95.299663,user_09
1781542489,1,-78.877020,43.865183,0.000000,4.868297,25.482111,101.011256,1,0,95.169019,user_09
1781542492,1,-78.875967,43.865711,0.000000,2.511947,25.927953,103.293402,1,0,95.942103,user_09
1781542496,1,-78.874901,43.866242,0.000000,3.385383,26.240532,104.347111,1,0,96.193903,user_09
1781542501,1,-78.873548,43.866912,0.000000,2.326298,26.459777,132.192213,1,0,96.887992,user_09
1781542506,1,-78.872197,43.867584,0.000000,3.110150,26.333236,132.184207,1,0,97.685707,user_09
1781542510,1,-78.871123,43.868118,0.000000,2.832578,26.191547,105.068396,1,0,97.981808,user_09
1781542514,1,-78.870052,43.868649,0.000000,3.805559,26.142685,104.680369,1,0,98.311840,user_09
1781542518,1,-78.868985,43.869173,0.000000,3.727299,25.929333,103.976277,1,0,97.932312,user_09
1781542523,1,-78.867662,43.869828,0.000000,3.964553,25.752774,129.252122,1,0,96.853390,user_09
1781542528,1,-78.866346,43.870479,0.000000,3.893741,25.650172,128.534814,1,0,96.650331,user_09
1781542532,1,-78.865301,43.870996,0.000000,4.065235,25.557874,102.062994,1,0,96.643061,user_09
1781542537,1,-78.864006,43.871641,0.000000,3.784065,25.190317,126.750474,1,0,96.856229,user_09
1781542541,1,-78.862988,43.872153,0.000000,4.015504,24.770462,99.951546,1,0,97.248235,user_09
1781542545,1,-78.861991,43.872644,0.000000,4.004691,24.104531,97.234299,1,0,96.830868,user_09
1781542549,1,-78.861034,43.873121,0.000000,4.196767,23.007549,93.689946,1,0,96.841674,user_09
1781542553,1,-78.860126,43.873571,0.000000,2.948371,21.664485,88.731227,1,0,96.816933,user_09
1781542558,1,-78.859064,43.874099,0.000000,3.340776,20.177016,103.885532,1,0,94.787503,user_09
1781542563,1,-78.858082,43.874593,0.000000,4.471095,18.651689,96.423579,1,0,93.532788,user_09
1781542568,1,-78.857200,43.875069,0.000000,4.253957,17.070579,88.696707,1,0,92.714615,user_09
1781542574,1,-78.856276,43.875613,0.000000,5.217069,15.286144,96.008805,1,0,92.397686,user_09
1781542581,1,-78.855354,43.876199,0.000000,4.458060,13.152665,98.891365,1,0,92.281654,user_09
1781542588,1,-78.854585,43.876696,0.000000,3.998854,10.946650,83.082456,1,0,92.068440,user_09
1781542597,1,-78.853814,43.877201,0.000000,3.073638,8.028504,83.795699,1,0,92.410445,user_09
1781542611,1,-78.853024,43.877704,0.000000,3.194871,5.505892,84.794447,1,0,92.101417,user_09
1781542772,1,-78.852268,43.878189,0.000000,4.363602,4.679969,81.412808,1,0,96.855386,user_09
1781542784,1,-78.851277,43.878559,0.000000,24.895563,9.095316,89.941536,1,0,92.357989,user_09
1781542792,1,-78.850562,43.879107,0.000000,22.816013,11.504387,83.895253,1,0,91.488587,user_09
1781542801,1,-78.849535,43.879663,0.000000,43.538154,13.804705,103.387870,1,0,90.766563,user_09
1781542806,1,-78.849142,43.880470,0.000000,4.431636,15.100429,95.109660,1,0,90.518778,user_09
1781542812,1,-78.848330,43.881080,0.000000,2.714589,16.274321,94.286187,1,0,90.092605,user_09
1781542817,1,-78.847606,43.881626,0.000000,2.568166,17.265919,84.236516,1,0,89.461892,user_09
1781542823,1,-78.846690,43.882320,0.000000,3.535543,18.135845,106.827523,1,0,88.521490,user_09
1781542828,1,-78.845915,43.882910,0.000000,2.761881,18.200946,90.610551,1,0,87.476472,user_09
1781542833,1,-78.845133,43.883501,0.000000,4.818043,18.329219,91.081591,1,0,86.740302,user_09
1781542838,1,-78.844355,43.884093,0.000000,4.037143,18.257051,90.938462,1,0,85.838706,user_09
1781542844,1,-78.843422,43.884807,0.000000,4.266394,18.310944,109.382431,1,0,83.508463,user_09
1781542850,1,-78.842484,43.885523,0.000000,3.685287,18.416080,109.821504,1,0,81.973474,user_09
1781542855,1,-78.841695,43.886120,0.000000,2.683261,18.392026,91.953691,1,0,82.013899,user_09
1781542860,1,-78.840908,43.886725,0.000000,2.828591,18.464837,92.485960,1,0,82.895498,user_09
1781542865,1,-78.840111,43.887329,0.000000,3.752810,18.581170,92.961975,1,0,83.632585,user_09
1781542870,1,-78.839316,43.887934,0.000000,6.635078,18.562298,92.926572,1,0,84.105878,user_09
1781542876,1,-78.838513,43.888546,0.000000,4.865791,18.554059,93.935005,1,0,84.129959,user_09
1781542880,1,-78.837739,43.889118,0.000000,3.725908,18.246312,89.113669,1,0,83.915426,user_09
1781542885,1,-78.836920,43.889760,0.000000,3.608241,19.068330,97.248338,1,0,85.633349,user_09
1781542890,1,-78.836135,43.890398,0.000000,4.806959,18.664814,95.072607,1,0,86.849229,user_09
1781542896,1,-78.835160,43.891139,0.000000,3.844736,18.930037,113.887769,1,0,86.248532,user_09
1781542901,1,-78.834337,43.891755,0.000000,3.810872,19.010624,95.374286,1,0,83.894751,user_09
1781542906,1,-78.833523,43.892371,0.000000,4.718627,19.033905,94.869809,1,0,82.408094,user_09
1781542912,1,-78.832536,43.893114,0.000000,6.413833,19.096682,114.718812,1,0,81.628087,user_09
1781542917,1,-78.831697,43.893734,0.000000,3.528920,19.291013,96.589963,1,0,81.525572,user_09
1781542922,1,-78.830807,43.894319,0.000000,2.820100,19.487649,96.867253,1,0,86.726074,user_09
1781542927,1,-78.829867,43.894873,0.000000,3.697056,19.784500,97.689793,1,0,86.791110,user_09
1781542932,1,-78.828857,43.895397,0.000000,2.610966,20.167383,100.165057,1,0,88.058944,user_09
1781542936,1,-78.827996,43.895791,0.000000,3.530684,20.598876,82.123413,1,0,88.226736,user_09
1781542941,1,-78.826885,43.896277,0.000000,5.275011,21.183678,104.663193,1,0,87.569813,user_09
1781542945,1,-78.825969,43.896680,0.000000,5.375762,21.702348,86.425164,1,0,87.129647,user_09
1781542949,1,-78.825030,43.897092,0.000000,4.160782,22.273248,88.530877,1,0,87.236551,user_09
1781542953,1,-78.824070,43.897514,0.000000,3.394876,22.772999,90.555985,1,0,87.422486,user_09
1781542958,1,-78.822838,43.898044,0.000000,4.081005,23.355962,115.553348,1,0,87.619630,user_09
1781542962,1,-78.821803,43.898451,0.000000,4.984740,23.785156,94.980661,1,0,87.248744,user_09
1781542966,1,-78.820722,43.898824,0.000000,2.213005,24.225758,96.574022,1,0,87.740685,user_09
1781542971,1,-78.819311,43.899236,0.000000,3.648685,24.671896,122.716091,1,0,87.975574,user_09
1781542975,1,-78.818138,43.899516,0.000000,3.163356,25.047181,99.634974,1,0,86.762828,user_09
1781542979,1,-78.816929,43.899754,0.000000,4.913110,25.364743,101.078801,1,0,85.907191,user_09
1781542983,1,-78.815690,43.899952,0.000000,3.844833,25.766647,102.371048,1,0,85.280742,user_09
1781542987,1,-78.814415,43.900088,0.000000,3.042627,26.195447,103.988022,1,0,84.973140,user_09
1781542991,1,-78.813113,43.900161,0.000000,4.801729,26.547305,105.375640,1,0,84.672853,user_09
1781542995,1,-78.811791,43.900172,0.000000,3.578232,26.646241,106.683902,1,0,84.705762,user_09
1781543000,1,-78.810147,43.900108,0.000000,4.221302,26.502181,132.850673,1,0,84.870049,user_09
1781543005,1,-78.808522,43.899970,0.000000,4.323297,26.305721,132.020444,1,0,84.940843,user_09
1781543009,1,-78.807240,43.899816,0.000000,4.710888,26.243766,104.854638,1,0,84.530309,user_09
1781543013,1,-78.805967,43.899619,0.000000,2.968669,26.180429,105.028960,1,0,84.736856,user_09
1781543017,1,-78.804709,43.899382,0.000000,3.622799,26.138243,104.872207,1,0,85.036033,user_09
1781543021,1,-78.803466,43.899104,0.000000,2.440736,26.139789,104.950277,1,0,84.742590,user_09
1781543025,1,-78.802241,43.898786,0.000000,2.973364,26.133872,104.974245,1,0,84.427194,user_09
1781543030,1,-78.800780,43.898307,0.000000,2.988804,25.459482,129.349166,1,0,83.862940,user_09
1781543034,1,-78.799703,43.897868,0.000000,3.922929,24.533882,99.658918,1,0,83.488360,user_09
1781543038,1,-78.798676,43.897427,0.000000,3.863873,23.667840,96.273677,1,0,83.078588,user_09
1781543043,1,-78.797450,43.896903,0.000000,3.805150,22.359132,114.790051,1,0,82.843806,user_09
1781543047,1,-78.796530,43.896509,0.000000,2.714150,21.051389,86.183688,1,0,82.099476,user_09
1781543051,1,-78.795665,43.896139,0.000000,2.831932,19.697625,81.006257,1,0,81.826838,user_09
1781543056,1,-78.794666,43.895711,0.000000,4.967831,18.095053,93.593681,1,0,81.601075,user_09
1781543062,1,-78.793537,43.895250,0.000000,3.446756,17.227496,104.514406,1,0,82.688122,user_09
1781543068,1,-78.792375,43.894863,0.000000,5.030128,17.147612,103.154717,1,0,83.340456,user_09
1781543073,1,-78.791377,43.894609,0.000000,2.236044,16.886303,85.333815,1,0,83.783378,user_09
1781543078,1,-78.790367,43.894418,0.000000,4.112670,16.708748,84.218035,1,0,83.996667,user_09
1781543084,1,-78.789157,43.894269,0.000000,2.844173,16.364006,99.032723,1,0,84.195728,user_09
1781543090,1,-78.787954,43.894195,0.000000,4.222106,16.137339,97.421917,1,0,83.749226,user_09
1781543096,1,-78.786778,43.894204,0.000000,3.676662,15.666684,94.900893,1,0,83.525171,user_09
1781543102,1,-78.785628,43.894288,0.000000,4.929104,15.319395,93.265742,1,0,84.801752,user_09
1781543109,1,-78.784350,43.894472,0.000000,2.665418,14.842012,105.133225,1,0,85.859994,user_09
1781543115,1,-78.783318,43.894705,0.000000,4.626710,14.495616,87.206863,1,0,86.072853,user_09
1781543121,1,-78.782320,43.894973,0.000000,3.915518,14.206842,85.860822,1,0,86.134065,user_09
1781543128,1,-78.781197,43.895300,0.000000,3.624534,13.736564,97.630895,1,0,86.547457,user_09
1781543135,1,-78.780119,43.895623,0.000000,2.822338,13.278607,94.099781,1,0,86.471340,user_09
1781543142,1,-78.779092,43.895965,0.000000,2.357225,12.919691,91.168555,1,0,85.747192,user_09
1781543150,1,-78.777943,43.896331,0.000000,3.018492,12.508183,101.242647,1,0,85.231625,user_09
1781543158,1,-78.776813,43.896644,0.000000,2.913751,12.032478,97.590323,1,0,84.608069,user_09
1781543165,1,-78.775877,43.896894,0.000000,2.847804,10.936106,80.474847,1,0,85.292340,user_09
1781543175,1,-78.774858,43.897155,0.000000,4.667335,7.191372,87.190443,1,0,86.225958,user_09
1781543189,1,-78.773835,43.897431,0.000000,3.683519,4.719493,88.061335,1,0,88.098787,user_09
1781543292,1,-78.772849,43.897677,0.000000,3.873489,3.526126,84.127669,1,0,86.236259,user_09
1781543307,1,-78.771797,43.897907,0.000000,3.820404,7.817189,88.652614,1,0,84.419643,user_09
1781543317,1,-78.770781,43.898307,0.000000,13.591186,9.915352,93.255758,1,0,85.348827,user_09
1781543325,1,-78.769774,43.898503,0.000000,4.284663,11.375327,84.125894,1,0,84.660725,user_09
1781543332,1,-78.768791,43.898760,0.000000,3.337802,12.580731,84.304806,1,0,85.696295,user_09
1781543339,1,-78.767716,43.899029,0.000000,5.652351,13.466273,91.750076,1,0,87.641789,user_09
1781543345,1,-78.766737,43.899301,0.000000,5.189905,14.555760,84.582248,1,0,85.583426,user_09
1781543351,1,-78.765694,43.899597,0.000000,5.251036,15.489874,90.360778,1,0,84.512896,user_09
1781543357,1,-78.764602,43.899901,0.000000,3.056647,15.887373,94.369049,1,0,83.511679,user_09
1781543363,1,-78.763494,43.900203,0.000000,2.825241,15.962304,95.497405,1,0,81.466396,user_09
1781543369,1,-78.762379,43.900502,0.000000,2.426578,16.000998,95.910471,1,0,81.377448,user_09
1781543374,1,-78.761433,43.900729,0.000000,2.306571,16.022096,80.394690,1,0,81.896420,user_09
1781543380,1,-78.760272,43.900942,0.000000,2.294759,16.035903,96.628059,1,0,82.080569,user_09
1781543385,1,-78.759287,43.901078,0.000000,2.393199,16.152014,80.906707,1,0,81.447090,user_09
1781543390,1,-78.758302,43.901203,0.000000,3.413368,15.866052,80.687375,1,0,80.840992,user_09
1781543396,1,-78.757179,43.901334,0.000000,3.383777,14.869355,91.780266,1,0,79.859594,user_09
1781543403,1,-78.755947,43.901466,0.000000,2.785109,13.673991,100.490370,1,0,78.017777,user_09
1781543410,1,-78.754865,43.901633,0.000000,7.959054,12.123529,89.260168,1,0,77.647912,user_09
1781543418,1,-78.753801,43.901876,0.000000,8.050159,10.560133,90.002864,1,0,79.734991,user_09
1781543427,1,-78.752680,43.902194,0.000000,16.628646,10.829102,97.112781,1,0,82.854379,user_09
1781543436,1,-78.751458,43.902495,0.000000,32.237671,10.869892,104.124378,1,0,84.909955,user_09
1781543447,1,-78.750405,43.902829,0.000000,10.376728,8.377535,92.720457,1,0,86.051113,user_09
1781543458,1,-78.749373,43.903063,0.000000,11.616102,7.648055,87.239927,1,0,88.302516,user_09
1781543471,1,-78.748323,43.903360,0.000000,8.996039,5.974551,90.927429,1,0,87.647530,user_09
1781543486,1,-78.747278,43.903612,0.000000,11.569913,6.153005,88.851646,1,0,89.040218,user_09
1781543500,1,-78.746224,43.903785,0.000000,9.210918,5.936406,87.196062,1,0,90.651832,user_09
1781543516,1,-78.745157,43.904013,0.000000,10.987300,5.790346,89.742215,1,0,90.234281,user_09
1781543532,1,-78.744075,43.904207,0.000000,12.588116,6.208392,89.924396,1,0,85.597794,user_09
1781543548,1,-78.743025,43.904375,0.000000,13.414540,5.271530,86.752756,1,0,83.815999,user_09
1781543563,1,-78.742049,43.904536,0.000000,11.415492,5.466068,80.756152,1,0,83.569101,user_09
1781543580,1,-78.740996,43.904722,0.000000,10.428823,4.866890,87.440094,1,0,81.879049,user_09
1781543598,1,-78.740035,43.904911,0.000000,10.343809,4.298348,80.332886,1,0,81.144939,user_09
1781543617,1,-78.739057,43.905100,0.000000,9.695563,4.167341,81.657645,1,0,80.975408,user_09
1781543657,1,-78.737225,43.905607,0.000000,42.858921,2.308715,158.187392,1,0,82.313186,user_09
1781543687,1,-78.736191,43.905603,0.000000,30.845258,3.375753,83.431025,1,0,82.361402,user_09
1781545989,1,-78.735652,43.906319,0.000000,24.911376,-1.000000,90.664036,1,0,82.346866,user_09
1781546235,1,-78.734552,43.909995,0.000000,70.092214,-1.000000,417.960686,1,0,82.446866,user_09
1781546432,1,-78.735549,43.909879,0.000000,14.245954,1.331357,81.462453,1,0,90.615686,user_09
1781546497,1,-78.736401,43.909507,0.000000,14.245955,1.092552,80.207525,1,0,93.732768,user_09
1781547105,1,-78.737158,43.910182,0.000000,14.255098,2.178867,96.719052,1,0,90.290436,user_09
1781547200,1,-78.736469,43.910716,0.000000,14.245959,1.468942,81.302776,1,0,79.977081,user_09
1781547236,1,-78.735454,43.910810,0.000000,14.245955,2.126367,82.551895,1,0,80.376208,user_09
1781547343,1,-78.734646,43.911270,0.000000,14.245955,1.694643,82.835033,1,0,85.913433,user_09
1781562116,1,-78.735141,43.911454,0.000000,14.245955,1.581500,44.864409,1,0,86.874718,user_09
1781562200,1,-78.735448,43.912150,0.000000,14.245955,0.205038,81.200143,1,0,89.501563,user_09
1781562265,1,-78.735335,43.912891,0.000000,14.245955,1.171780,82.833471,1,0,89.015036,user_09
1781562346,1,-78.735916,43.913521,0.000000,14.245955,1.408204,84.242652,1,0,89.135818,user_09
1781562397,1,-78.736120,43.914228,0.000000,14.245955,0.577950,80.258298,1,0,91.068410,user_09
1781562468,1,-78.736611,43.914860,0.000000,14.245955,0.208898,80.622553,1,0,90.758130,user_09
1781562529,1,-78.736900,43.915600,0.000000,14.245955,1.849293,85.461291,1,0,91.936375,user_09
1781562641,1,-78.737248,43.916283,0.000000,9.721889,0.508399,80.912419,1,0,90.238389,user_09
1781562703,1,-78.737500,43.916999,0.000000,13.009146,0.140208,82.109061,1,0,93.573447,user_09
1781562766,1,-78.737733,43.917725,0.000000,14.229824,0.528277,82.824858,1,0,105.020662,user_09
1781562819,1,-78.738092,43.918399,0.000000,14.244890,0.641685,80.291220,1,0,93.673391,user_09
1781562885,1,-78.738378,43.919089,0.000000,14.245922,0.408991,80.060386,1,0,94.295811,user_09
1781562953,1,-78.738638,43.919816,0.000000,14.245954,1.012139,83.453636,1,0,95.753775,user_09
1781563030,1,-78.739039,43.920476,0.000000,14.245954,1.092165,80.148915,1,0,96.211572,user_09
1781563091,1,-78.739363,43.921163,0.000000,14.245955,1.524917,80.681622,1,0,97.523985,user_09
1781563148,1,-78.739547,43.921892,0.000000,14.245955,0.791335,82.345849,1,0,98.669081,user_09
1781563223,1,-78.739952,43.922588,0.000000,14.245955,1.083985,83.948051,1,0,100.400646,user_09
1781563316,1,-78.740142,43.923303,0.000000,14.245954,1.552230,80.906631,1,0,102.246070,user_09
1781563387,1,-78.740334,43.924020,0.000000,14.245955,0.647420,81.155486,1,0,103.537714,user_09
1781563418,1,-78.740748,43.924702,0.000000,14.245955,1.571922,82.807534,1,0,104.219066,user_09
1781563482,1,-78.741054,43.925408,0.000000,14.245955,0.630475,82.233648,1,0,105.831207,user_09
1781563558,1,-78.741346,43.926107,0.000000,14.245955,0.999583,81.157200,1,0,106.838240,user_09
1781563627,1,-78.741613,43.926828,0.000000,14.245955,0.920013,82.953106,1,0,107.803354,user_09
1781563717,1,-78.741922,43.927548,0.000000,14.245955,2.083774,83.789818,1,0,108.840697,user_09
1781563781,1,-78.742231,43.928242,0.000000,14.245955,0.922264,81.036336,1,0,109.762483,user_09
1781563844,1,-78.742508,43.928944,0.000000,14.245955,0.386322,81.134267,1,0,110.566594,user_09
1781563963,1,-78.741975,43.929556,0.000000,15.866373,1.393256,80.447551,1,0,111.130625,user_09
1781565945,1,-78.742451,43.930306,0.000000,28.580421,3.802465,91.749489,1,0,111.561058,user_09
1781566121,1,-78.742294,43.929468,0.000000,14.245955,0.058262,93.965381,1,0,111.272682,user_09
1781566136,1,-78.742375,43.930302,0.000000,23.896793,2.113732,92.893822,1,0,112.076801,user_09
1781566145,1,-78.742962,43.930922,0.000000,39.761415,8.955834,83.587831,1,0,112.050963,user_09
1781566159,1,-78.742448,43.929395,0.000000,18.593474,0.000000,174.653044,1,0,111.575077,user_09
1781566839,1,-78.743146,43.930336,0.000000,42.773545,5.272614,118.746016,1,0,111.403445,user_09
1781566848,1,-78.742301,43.929598,0.000000,14.245955,0.189005,106.623448,1,0,111.288668,user_09
1781568264,1,-78.742869,43.930205,0.000000,14.245955,1.227498,81.530671,1,0,111.202736,user_09
1781568344,1,-78.742632,43.930994,0.000000,14.245955,1.688776,89.723842,1,0,111.907306,user_09
1781568453,1,-78.743340,43.931559,0.000000,14.245955,1.393726,84.862827,1,0,111.543295,user_09
1781568533,1,-78.743703,43.930883,0.000000,14.245955,1.264472,80.613476,1,0,111.545669,user_09
1781568575,1,-78.744714,43.930757,0.000000,14.245955,1.341244,82.735927,1,0,111.656824,user_09
1781568663,1,-78.745707,43.930482,0.000000,18.014916,-1.000000,85.721603,1,0,132.426866,user_09
1781569030,1,-78.744748,43.930710,0.000000,34.039026,-1.000000,81.391769,1,0,132.676866,user_09
1781569156,1,-78.745687,43.930443,0.000000,22.525181,-1.000000,81.338774,1,0,132.676866,user_09
1781569282,1,-78.744741,43.930662,0.000000,22.882664,0.649848,80.086390,1,0,112.007320,user_09
1781569570,1,-78.744338,43.932141,0.000000,38.513431,1.224635,167.515203,1,0,347.599661,user_09
1781569573,1,-78.743999,43.930578,0.000000,19.599835,0.795085,175.803858,1,0,112.333132,user_09
1781569653,1,-78.743267,43.931065,0.000000,14.245955,1.626515,80.084666,1,0,115.403336,user_09
1781569931,1,-78.748906,43.930689,0.000000,72.050457,-1.000000,456.732309,1,0,114.096866,user_09
1781569976,1,-78.756206,43.929114,0.000000,73.000000,-1.000000,614.241786,1,0,113.196866,user_09
1781570061,1,-78.761981,43.927670,0.000000,32.990445,-1.000000,492.644028,1,0,113.196866,user_09
1781570274,1,-78.783017,43.923170,0.000000,82.607705,-1.000000,1768.809516,1,0,115.446866,user_09
1781570282,1,-78.784286,43.922853,0.000000,22.957981,-1.000000,108.242715,1,0,113.066866,user_09
1781570528,1,-78.809718,43.917765,0.000000,137.419439,-1.000000,2127.710095,1,0,111.086866,user_09
1781570569,1,-78.812184,43.917142,0.000000,63.745183,-1.000000,210.627969,1,0,106.176866,user_09
1781570575,1,-78.813346,43.917154,0.000000,16.050761,12.973147,93.746464,1,0,106.348236,user_09
1781570582,1,-78.814568,43.916750,0.000000,14.223969,14.280270,108.315834,1,0,104.748286,user_09
1781570588,1,-78.815681,43.916653,0.000000,10.349217,14.568809,90.428723,1,0,104.239390,user_09
1781570595,1,-78.816707,43.916275,0.000000,23.514099,15.136941,92.812137,1,0,102.835884,user_09
1781570864,1,-78.824898,43.914359,0.000000,99.204840,-1.000000,694.203890,1,0,117.566866,user_09
1781570901,1,-78.826456,43.913740,0.000000,44.880338,-1.000000,143.269077,1,0,111.866866,user_09
1781570909,1,-78.827708,43.913671,0.000000,45.144560,14.016631,101.287816,1,0,113.818379,user_09
1781570915,1,-78.828705,43.913413,0.000000,20.514100,14.047362,85.382478,1,0,97.132628,user_09
1781571094,1,-78.849149,43.910062,0.000000,47.950826,15.549851,1690.684262,1,0,31.679337,user_09
1781571100,1,-78.850132,43.910428,0.000000,22.382935,14.237996,89.124082,1,0,79.717998,user_09
1781571109,1,-78.850937,43.910895,0.000000,26.171714,10.528390,83.127609,1,0,78.867825,user_09
1781571176,1,-78.875732,43.904581,0.000000,1399.752581,-1.000000,2119.857121,1,0,95.786866,user_09
1781571312,1,-78.874818,43.907812,0.000000,48.994245,11.784425,366.484029,1,0,133.854729,user_09
1781571319,1,-78.875755,43.907472,0.000000,21.658324,9.763932,84.513677,1,0,117.623809,user_09
1781571329,1,-78.877003,43.907365,0.000000,20.807455,10.508231,101.392873,1,0,119.749486,user_09
1781571335,1,-78.878089,43.907490,0.000000,29.290616,12.539947,88.716551,1,0,118.301010,user_09
1781571418,1,-78.883901,43.905025,0.000000,88.146189,-1.000000,543.056104,1,0,120.036866,user_09
1781571433,1,-78.884646,43.904543,0.000000,39.993579,-1.000000,80.505679,1,0,124.776866,user_09
1781571444,1,-78.885405,43.904033,0.000000,59.100156,-1.000000,83.433420,1,0,127.236866,user_09
1781571450,1,-78.885868,43.903304,0.000000,22.608634,9.533337,89.196931,1,0,120.847174,user_09
1781571461,1,-78.886579,43.902715,0.000000,13.823419,9.223661,87.026321,1,0,121.887352,user_09
1781571470,1,-78.887272,43.902138,0.000000,30.277102,9.068612,85.066651,1,0,122.447336,user_09
1781571479,1,-78.887962,43.901555,0.000000,23.962233,9.014575,85.412220,1,0,123.222192,user_09
1781571488,1,-78.888621,43.900990,0.000000,22.522526,8.411359,82.267351,1,0,123.866075,user_09
1781571498,1,-78.889212,43.900295,0.000000,36.938829,8.865770,90.758316,1,0,122.480636,user_09
1781571507,1,-78.889759,43.899649,0.000000,36.938829,8.534937,84.260785,1,0,123.158483,user_09
